,tamcel,twin,tstep,nodos,edges,Gr.promedio,Clustering,PathLength,Entropia,Alpha,Sigma,energia
3663,4,18,9.0,116,162,2.79310344828,0.0202417173766,4.44767616192,0.19864269733,5.06304526724,0.812609053448,7.98726570047e+14
3664,5,18,9.0,112,159,2.83928571429,0.0229910714286,4.3675997426,0.217334627232,5.36980741529,0.873961483057,7.98726570047e+14
3665,6,18,9.0,103,161,3.12621359223,0.0718726713987,3.6276413478,0.247135367235,4.62329053203,0.68473754825,7.98726570047e+14
3666,7,18,9.0,99,158,3.19191919192,0.0501389067751,3.55040197897,0.261232149026,3.6577640934,0.542513823794,7.98726570047e+14
3667,8,18,9.0,95,159,3.34736842105,0.0901382632962,3.43650615901,0.276559000069,3.83786394559,1.07261175067,7.98726570047e+14
3668,9,18,9.0,91,155,3.40659340659,0.105035021001,3.26007326007,0.312444289285,3.67754603893,0.807310506365,7.98726570047e+14
3669,10,18,9.0,89,157,3.52808988764,0.0549369416312,3.1746680286,0.306077750948,3.93279754948,0.813411688094,7.98726570047e+14
3670,20,18,9.0,65,143,4.4,0.185161243985,2.56826923077,0.425918524336,3.36242542246,0.438691387741,7.98726570047e+14
3671,30,18,9.0,50,125,5.0,0.265543778802,2.32,0.521149773012,3.78084816062,0.838457267976,7.98726570047e+14
3672,40,18,9.0,40,118,5.9,0.267672212047,2.14358974359,0.59244058306,4.95592711887,1.19275690466,7.98726570047e+14
3673,50,18,9.0,34,108,6.35294117647,0.42280820937,1.93939393939,0.649900014579,4.01210855841,0.952512360427,7.98726570047e+14
3674,60,18,9.0,30,97,6.46666666667,0.459029738378,1.94712643678,0.628915887338,3.11703622816,0.432138210498,7.98726570047e+14
3675,70,18,9.0,28,93,6.64285714286,0.48575036075,1.95238095238,0.651447249933,4.2022127651,1.01262858902,7.98726570047e+14
3676,80,18,9.0,24,86,7.16666666667,0.520013892053,1.82971014493,0.760180121096,4.93173635297,1.39007871851,7.98726570047e+14
3677,90,18,9.0,21,77,7.33333333333,0.614520608882,1.70476190476,0.681729879453,4.40440522984,0.98276713794,7.98726570047e+14
3678,100,18,9.0,19,73,7.68421052632,0.626433284638,1.66081871345,0.720183826117,6.44559893172,2.22315645443,7.98726570047e+14
3679,120,18,9.0,17,65,7.64705882353,0.659989683519,1.61029411765,0.845395122077,4.03136110513,0.958600550265,7.98726570047e+14
3680,140,18,9.0,14,53,7.57142857143,0.684283969998,1.51648351648,0.806722542026,7.12102364388,2.73740499192,7.98726570047e+14
3681,160,18,9.0,13,50,7.69230769231,0.695831945832,1.46153846154,0.801442324413,4.03814211013,0.916034312643,7.98726570047e+14
3682,180,18,9.0,11,44,8.0,0.730375180375,1.34545454545,0.692337800661,3.33855191023,0.705099930818,7.98726570047e+14
3683,200,18,9.0,10,38,7.6,0.730158730159,1.31111111111,0.858672711073,14.0705622651,6.53528113254,7.98726570047e+14
3684,250,18,9.0,8,28,7.0,0.8375,1.25,0.767854126777,34.9607480628,16.9803740314,7.98726570047e+14
3685,300,18,9.0,7,23,6.57142857143,0.871428571429,1.19047619048,0.712726390678,6.89856301825,2.40807826839,7.98726570047e+14
3686,350,18,9.0,6,18,6.0,0.9,1.13333333333,0.628420802625,11.8119319911,4.83524298002,7.98726570047e+14
3687,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,7.98726570047e+14
3688,450,18,9.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,7.98726570047e+14
3689,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,7.98726570047e+14
3690,1,18,9.0,109,130,2.38532110092,0.0,6.40638803942,0.147725711966,9.05562795706,0.78243175471,2.18960759537e+14
3691,2,18,9.0,98,129,2.63265306122,0.0,5.15505996213,0.193524009053,9.39755383584,2.96898363135,2.18960759537e+14
3692,3,18,9.0,95,129,2.71578947368,0.0255150697256,4.33482642777,0.217079940069,5.9126529702,0.512179477774,2.18960759537e+14
3693,4,18,9.0,87,127,2.91954022989,0.0191521760487,4.11895215183,0.2542665666,4.94893064776,0.428321666656,2.18960759537e+14
3694,5,18,9.0,85,125,2.94117647059,0.0183278159749,4.08319327731,0.266634441552,4.17673142356,0.710338740935,2.18960759537e+14
3695,6,18,9.0,80,124,3.1,0.0592119196163,3.68259493671,0.282111827065,3.83164411539,0.633174873011,2.18960759537e+14
3696,7,18,9.0,77,124,3.22077922078,0.107016139789,3.61619958988,0.312437430338,3.99933134502,0.639459591346,2.18960759537e+14
3697,8,18,9.0,74,123,3.32432432432,0.0808525007054,3.48796741947,0.314804019251,5.04817989131,1.53006817926,2.18960759537e+14
3698,9,18,9.0,70,120,3.42857142857,0.14722159483,3.20786749482,0.355134342306,4.44395913999,0.702995215664,2.18960759537e+14
3699,10,18,9.0,69,122,3.53623188406,0.066215990129,3.32864450128,0.35752383656,4.19511830719,0.639023661438,2.18960759537e+14
3700,20,18,9.0,48,108,4.5,0.158241642617,2.6134751773,0.485777155678,5.21649759356,1.08869499728,2.18960759537e+14
3701,30,18,9.0,38,98,5.15789473684,0.315846681922,2.23897581792,0.586086116464,4.37035396091,0.934768001732,2.18960759537e+14
3702,40,18,9.0,34,97,5.70588235294,0.283609364492,2.1889483066,0.633744049178,4.22399927519,0.861650050212,2.18960759537e+14
3703,50,18,9.0,29,87,6.0,0.312127628371,2.06896551724,0.671230684757,3.51792352121,0.593480265453,2.18960759537e+14
3704,60,18,9.0,24,79,6.58333333333,0.478180438842,1.92391304348,0.668069817155,3.937393817,0.692350362339,2.18960759537e+14
3705,70,18,9.0,22,72,6.54545454545,0.530594717226,1.82251082251,0.660686985918,4.31488881783,0.919384738859,2.18960759537e+14
3706,80,18,9.0,19,74,7.78947368421,0.540982357855,1.61403508772,0.701656028238,9.40866853897,3.17817797304,2.18960759537e+14
3707,90,18,9.0,17,65,7.64705882353,0.654318394024,1.58088235294,0.746058541163,3.89652647346,0.803351901601,2.18960759537e+14
3708,100,18,9.0,16,64,8.0,0.731980519481,1.525,0.799868827531,7.64041317428,3.32020658714,2.18960759537e+14
3709,120,18,9.0,14,59,8.42857142857,0.817125334982,1.48351648352,0.806722542026,8.12620820311,2.25350490024,2.18960759537e+14
3710,140,18,9.0,13,44,6.76923076923,0.684171384171,1.53846153846,0.785244590299,4.24462665836,1.08154221945,2.18960759537e+14
3711,160,18,9.0,11,43,7.81818181818,0.807575757576,1.34545454545,0.822461779221,15.4075747572,7.20378737858,2.18960759537e+14
3712,180,18,9.0,11,40,7.27272727273,0.7829004329,1.4,0.80180325363,7.25335524727,2.55292158936,2.18960759537e+14
3713,200,18,9.0,10,36,7.2,0.814285714286,1.33333333333,0.618615281608,7.02846665521,2.13138482603,2.18960759537e+14
3714,250,18,9.0,8,25,6.25,0.782142857143,1.35714285714,0.623362577439,16.5906591005,6.364859925,2.18960759537e+14
3715,300,18,9.0,7,23,6.57142857143,0.92380952381,1.19047619048,0.533386265024,23.4666270683,9.1719620931,2.18960759537e+14
3716,350,18,9.0,6,17,5.66666666667,0.9,1.2,0.628420802625,17.2178979866,7.25286447003,2.18960759537e+14
3717,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,2.18960759537e+14
3718,450,18,9.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,2.18960759537e+14
3719,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,2.18960759537e+14
3720,1,18,9.0,102,119,2.33333333333,0.0,7.14346728791,0.144028236694,9.75060888748,0.879469283847,1.78520219193e+14
3721,2,18,9.0,94,118,2.51063829787,0.00299806576402,5.56280027454,0.181920672264,7.01592471164,1.45907606011,1.78520219193e+14
3722,3,18,9.0,89,118,2.65168539326,0.00308988764045,4.46807967314,0.20934248195,6.39929119994,1.23868235302,1.78520219193e+14
3723,4,18,9.0,81,117,2.88888888889,0.00440917107584,4.04104938272,0.245465477184,4.65674505896,0.817673052823,1.78520219193e+14
3724,5,18,9.0,77,116,3.01298701299,0.039146567718,3.92993848257,0.248684381189,5.77903979982,1.68964572501,1.78520219193e+14
3725,6,18,9.0,75,114,3.04,0.0422751322751,3.70018018018,0.232810634773,3.58439647137,0.626808213524,1.78520219193e+14
3726,7,18,9.0,75,117,3.12,0.111309566251,3.78630630631,0.245821594846,5.39783003489,1.32599564704,1.78520219193e+14
3727,8,18,9.0,69,114,3.30434782609,0.0476372117037,3.40366581415,0.293162040598,3.69072003812,0.601663291365,1.78520219193e+14
3728,9,18,9.0,66,112,3.39393939394,0.0495797574745,3.24988344988,0.301036554067,5.11554244299,1.68016316668,1.78520219193e+14
3729,10,18,9.0,65,113,3.47692307692,0.108377504848,3.21105769231,0.295551155499,4.4363643268,0.716531494088,1.78520219193e+14
3730,20,18,9.0,48,99,4.125,0.197525853776,2.64539007092,0.449989238107,4.08725365723,0.643736887382,1.78520219193e+14
3731,30,18,9.0,40,91,4.55,0.337966779597,2.38461538462,0.474041581446,3.47195939521,0.82398646507,1.78520219193e+14
3732,40,18,9.0,33,87,5.27272727273,0.33968657605,2.12689393939,0.538673921293,3.8777491805,0.743031643377,1.78520219193e+14
3733,50,18,9.0,28,80,5.71428571429,0.2981849917,2.01058201058,0.590120900146,3.68208729358,0.55925386047,1.78520219193e+14
3734,60,18,9.0,26,77,5.92307692308,0.435837868834,1.95076923077,0.625990383024,4.05484365217,0.881857402456,1.78520219193e+14
3735,70,18,9.0,22,70,6.36363636364,0.460114885115,1.80952380952,0.688162873479,4.86251204744,1.11501118517,1.78520219193e+14
3736,80,18,9.0,20,64,6.4,0.425496031746,1.78947368421,0.708273613436,7.01230294192,2.27243691301,1.78520219193e+14
3737,90,18,9.0,18,57,6.33333333333,0.409449192783,1.74509803922,0.74474326397,9.11443114361,3.62888392717,1.78520219193e+14
3738,100,18,9.0,17,57,6.70588235294,0.466569704805,1.65441176471,0.716646776457,6.28873331008,1.76291110336,1.78520219193e+14
3739,120,18,9.0,14,54,7.71428571429,0.675742115028,1.49450549451,0.705477576228,9.20347165227,2.59416551418,1.78520219193e+14
3740,140,18,9.0,12,42,7.0,0.739484126984,1.42424242424,0.680859979864,15.7978207743,6.04118503368,1.78520219193e+14
3741,160,18,9.0,12,39,6.5,0.677645502646,1.51515151515,0.747221736309,10.5556956285,4.27343699953,1.78520219193e+14
3742,180,18,9.0,11,37,6.72727272727,0.712770562771,1.43636363636,0.80180325363,14.4442603532,5.48859630573,1.78520219193e+14
3743,200,18,9.0,10,33,6.6,0.871428571429,1.35555555556,0.834858661788,8.08481830705,2.8923649621,1.78520219193e+14
3744,250,18,9.0,8,26,6.5,0.869047619048,1.28571428571,0.623362577439,15.9777513788,6.1146413954,1.78520219193e+14
3745,300,18,9.0,7,23,6.57142857143,0.92380952381,1.19047619048,0.533386265024,23.4666270683,9.1719620931,1.78520219193e+14
3746,350,18,9.0,6,17,5.66666666667,0.9,1.2,0.628420802625,17.2178979866,7.25286447003,1.78520219193e+14
3747,400,18,9.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,1.78520219193e+14
3748,450,18,9.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,1.78520219193e+14
3749,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,1.78520219193e+14
3750,1,18,9.0,119,138,2.31932773109,0.0,6.91212078052,0.124362070329,10.721710372,0.902638147591,2.08050351411e+14
3751,2,18,9.0,111,138,2.48648648649,0.0,5.38656838657,0.151989670958,8.13343857077,0.686415446514,2.08050351411e+14
3752,3,18,9.0,99,137,2.76767676768,0.0202501202501,4.26695526696,0.206371036364,5.37606331713,1.54717202322,2.08050351411e+14
3753,4,18,9.0,94,136,2.89361702128,0.0579893883645,4.02882635553,0.232203553599,7.54814000762,2.67326696383,2.08050351411e+14
3754,5,18,9.0,91,135,2.96703296703,0.0715768358626,3.80488400488,0.249121087449,4.67392959063,0.783284420563,2.08050351411e+14
3755,6,18,9.0,91,135,2.96703296703,0.0728662668223,3.74896214896,0.236378045959,3.64423350142,0.623251813299,2.08050351411e+14
3756,7,18,9.0,86,135,3.13953488372,0.111919088663,3.4829001368,0.247071106585,3.91242236616,1.0296968024,2.08050351411e+14
3757,8,18,9.0,79,135,3.41772151899,0.150190520664,3.15417072379,0.295829653003,4.05136989195,1.36461410058,2.08050351411e+14
3758,9,18,9.0,84,134,3.19047619048,0.131880606876,3.37005163511,0.247407395893,4.78800195028,0.418314836144,2.08050351411e+14
3759,10,18,9.0,82,133,3.24390243902,0.148806817729,3.2854561879,0.258577822258,3.72959281488,0.610355508496,2.08050351411e+14
3760,20,18,9.0,59,117,3.96610169492,0.226057671142,2.63471654004,0.415946232967,4.40833107388,0.681666214777,2.08050351411e+14
3761,30,18,9.0,48,110,4.58333333333,0.311357460388,2.31914893617,0.505662310136,3.98896779756,0.597793559511,2.08050351411e+14
3762,40,18,9.0,39,104,5.33333333333,0.370663410663,2.14170040486,0.577100460999,3.62420848698,0.514649626263,2.08050351411e+14
3763,50,18,9.0,33,101,6.12121212121,0.491470258137,1.93371212121,0.652945151428,4.22264715838,0.805661789594,2.08050351411e+14
3764,60,18,9.0,29,94,6.48275862069,0.47288335782,1.88916256158,0.574460725842,4.06507799056,0.668854852508,2.08050351411e+14
3765,70,18,9.0,26,85,6.53846153846,0.530307845749,1.84307692308,0.698500475635,4.03641745188,0.811516699153,2.08050351411e+14
3766,80,18,9.0,24,75,6.25,0.530522486772,1.82246376812,0.639336786369,4.64357521765,1.21452507255,2.08050351411e+14
3767,90,18,9.0,21,75,7.14285714286,0.677197250306,1.70476190476,0.769873960656,3.97764102308,0.795808037797,2.08050351411e+14
3768,100,18,9.0,18,67,7.44444444444,0.626374623924,1.58823529412,0.705942327177,3.52906499225,0.632266248062,2.08050351411e+14
3769,120,18,9.0,16,62,7.75,0.712527056277,1.55,0.767874074429,4.68527882596,1.11115337396,2.08050351411e+14
3770,140,18,9.0,14,49,7.0,0.735080395795,1.52747252747,0.845327992659,5.99730575526,2.04014153151,2.08050351411e+14
3771,160,18,9.0,13,45,6.92307692308,0.716033966034,1.47435897436,0.860554357859,4.11246384315,1.03748794772,2.08050351411e+14
3772,180,18,9.0,12,43,7.16666666667,0.810185185185,1.40909090909,0.939931620521,7.43785735563,2.43328136273,2.08050351411e+14
3773,200,18,9.0,10,34,6.8,0.82246031746,1.35555555556,0.92176568643,6.66051355278,2.31089498107,2.08050351411e+14
3774,250,18,9.0,8,29,7.25,0.880952380952,1.17857142857,0.767854126777,5.16952735008,1.57593320757,2.08050351411e+14
3775,300,18,9.0,7,24,6.85714285714,0.92380952381,1.09523809524,0.643915638519,2.96886489844,0.744160983765,2.08050351411e+14
3776,350,18,9.0,6,20,6.66666666667,0.933333333333,1.06666666667,0.395488489104,10.7307387919,3.97255747676,2.08050351411e+14
3777,400,18,9.0,5,14,5.6,0.9,1.1,0.485475297227,10.1413582462,4.08813968906,2.08050351411e+14
3778,450,18,9.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,2.08050351411e+14
3779,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,2.08050351411e+14
3780,1,18,9.0,132,156,2.36363636364,0.00820707070707,6.75410594495,0.120500166017,10.5591139105,0.841633050614,4.16986433325e+15
3781,2,18,9.0,120,152,2.53333333333,0.0118783068783,5.45350140056,0.168087356507,7.51666734103,0.6024661088,4.16986433325e+15
3782,3,18,9.0,112,151,2.69642857143,0.0270949288806,4.86808236808,0.192466368625,6.35461002767,0.515247590147,4.16986433325e+15
3783,4,18,9.0,107,148,2.76635514019,0.0520500268164,4.60994533592,0.204850880649,5.06459210094,0.886966712937,4.16986433325e+15
3784,5,18,9.0,99,147,2.9696969697,0.0550823755369,4.18594104308,0.244427362637,5.11968469193,0.823936938386,4.16986433325e+15
3785,6,18,9.0,98,147,3.0,0.0531113469002,3.8563012834,0.236931335302,5.18535996927,0.837071993855,4.16986433325e+15
3786,7,18,9.0,91,147,3.23076923077,0.131195507789,3.46031746032,0.25388090995,4.66080904185,0.717943720766,4.16986433325e+15
3787,8,18,9.0,89,144,3.23595505618,0.0874982826491,3.373340143,0.262004947434,3.96319976171,0.617869862047,4.16986433325e+15
3788,9,18,9.0,89,142,3.19101123596,0.106010344213,3.53651685393,0.277446431734,4.5595901944,0.726598305808,4.16986433325e+15
3789,10,18,9.0,83,140,3.3734939759,0.114715940017,3.25536291507,0.30560278923,5.05384066568,0.766103875434,4.16986433325e+15
3790,20,18,9.0,65,129,3.96923076923,0.198099410168,2.76153846154,0.418199851068,4.97530111962,1.06244391421,4.16986433325e+15
3791,30,18,9.0,54,122,4.51851851852,0.335505518144,2.48357791754,0.474636344264,4.42356263782,0.830335904215,4.16986433325e+15
3792,40,18,9.0,44,114,5.18181818182,0.334426062443,2.21987315011,0.550023166642,4.76515351929,1.19064608612,4.16986433325e+15
3793,50,18,9.0,38,106,5.57894736842,0.367720700352,2.106685633,0.627119581501,4.63342632136,1.28461019539,4.16986433325e+15
3794,60,18,9.0,32,101,6.3125,0.541791229604,1.94556451613,0.666488675411,5.1618493181,1.57303118426,4.16986433325e+15
3795,70,18,9.0,28,96,6.85714285714,0.467822613894,1.81216931217,0.717205809627,3.58618568401,0.779764322912,4.16986433325e+15
3796,80,18,9.0,24,85,7.08333333333,0.522168109668,1.75362318841,0.72333599952,4.71502429323,1.03036235222,4.16986433325e+15
3797,90,18,9.0,23,86,7.47826086957,0.529311751051,1.69960474308,0.746167912532,4.94763352618,1.31587784206,4.16986433325e+15
3798,100,18,9.0,20,73,7.3,0.578217468806,1.66315789474,0.70250344676,5.9919012975,1.88676134322,4.16986433325e+15
3799,120,18,9.0,17,73,8.58823529412,0.636677701384,1.51470588235,0.863705599987,6.12963523633,1.81359993031,4.16986433325e+15
3800,140,18,9.0,15,59,7.86666666667,0.703227513228,1.49523809524,0.781003432343,3.87271555953,0.829281550801,4.16986433325e+15
3801,160,18,9.0,13,51,7.84615384615,0.714335664336,1.44871794872,0.844356623744,6.79404468008,2.36540883551,4.16986433325e+15
3802,180,18,9.0,12,49,8.16666666667,0.714231601732,1.36363636364,0.747221736309,17.775031306,6.84837785313,4.16986433325e+15
3803,200,18,9.0,10,39,7.8,0.78873015873,1.28888888889,0.669393785002,6.1417885019,1.81789675856,4.16986433325e+15
3804,250,18,9.0,8,29,7.25,0.881547619048,1.17857142857,0.767854126777,7.7607562811,2.760067194,4.16986433325e+15
3805,300,18,9.0,7,25,7.14285714286,0.952380952381,1.04761904762,0.533386265024,3.91811562002,1.1029440325,4.16986433325e+15
3806,350,18,9.0,6,20,6.66666666667,1.0,1.0,0.279949419226,4.56641609439,1.45598327362,4.16986433325e+15
3807,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,4.16986433325e+15
3808,450,18,9.0,5,13,5.2,1.0,1.0,0.485475297227,5.11050577063,1.83827406501,4.16986433325e+15
3809,500,18,9.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,4.16986433325e+15
3810,1,18,9.0,163,203,2.49079754601,0.0352670846536,6.80284783761,0.154361474541,5.99484781639,0.979570249353,4.74616242364e+15
3811,2,18,9.0,148,198,2.67567567568,0.0409051909052,5.25657289943,0.186373412316,4.77110404474,1.13703065107,4.74616242364e+15
3812,3,18,9.0,131,196,2.99236641221,0.0608352207589,4.35866118614,0.216863455832,4.83551931481,0.958879828703,4.74616242364e+15
3813,4,18,9.0,128,192,3.0,0.0465704842543,4.48142224409,0.212490649707,4.57243163188,0.631522658056,4.74616242364e+15
3814,5,18,9.0,121,191,3.15702479339,0.0699728766714,3.98305785124,0.245159297576,4.24531083939,0.556566217303,4.74616242364e+15
3815,6,18,9.0,112,186,3.32142857143,0.0965375203372,3.82191119691,0.262046800543,4.2173947858,0.830727761573,4.74616242364e+15
3816,7,18,9.0,101,183,3.62376237624,0.11143233371,3.36693069307,0.305499733682,3.89017779733,0.772432507463,4.74616242364e+15
3817,8,18,9.0,100,176,3.52,0.110412568913,3.45131313131,0.315756074729,4.49603616013,0.567131954221,4.74616242364e+15
3818,9,18,9.0,97,176,3.62886597938,0.127552350482,3.24806701031,0.325102411857,3.99673969247,0.998913230824,4.74616242364e+15
3819,10,18,9.0,93,173,3.72043010753,0.131357298821,3.25432445068,0.33370778679,4.02317344223,0.780580026296,4.74616242364e+15
3820,20,18,9.0,67,156,4.65671641791,0.184769335142,2.63048394392,0.440228795127,3.50409919844,0.417349866406,4.74616242364e+15
3821,30,18,9.0,51,141,5.52941176471,0.279436225451,2.32,0.52981333897,4.01914259504,0.910305743302,4.74616242364e+15
3822,40,18,9.0,44,127,5.77272727273,0.287866300366,2.22727272727,0.593433774982,4.18928786681,0.920668104214,4.74616242364e+15
3823,50,18,9.0,37,126,6.81081081081,0.413431663432,2.02102102102,0.704875234244,4.93576811136,1.24459915741,4.74616242364e+15
3824,60,18,9.0,31,112,7.22580645161,0.465784194951,1.96559139785,0.731791351475,4.66477107099,1.221590357,4.74616242364e+15
3825,70,18,9.0,28,102,7.28571428571,0.423706857325,1.84920634921,0.763022316982,5.13108522645,1.37702840882,4.74616242364e+15
3826,80,18,9.0,24,97,8.08333333333,0.54102032227,1.73188405797,0.741758060308,3.10254050838,0.525635127094,4.74616242364e+15
3827,90,18,9.0,22,93,8.45454545455,0.570983441223,1.64935064935,0.75910029684,4.05306520874,0.740477078679,4.74616242364e+15
3828,100,18,9.0,20,87,8.7,0.688871545122,1.64210526316,0.829093265773,6.95461380587,1.98487126862,4.74616242364e+15
3829,120,18,9.0,17,72,8.47058823529,0.714061755238,1.58088235294,0.863705599987,4.05635038847,0.96650285551,4.74616242364e+15
3830,140,18,9.0,15,61,8.13333333333,0.682818662819,1.54285714286,0.872845189595,13.573107039,5.13294945448,4.74616242364e+15
3831,160,18,9.0,13,56,8.61538461538,0.788467088467,1.39743589744,0.887270923075,5.03994687699,1.346648959,4.74616242364e+15
3832,180,18,9.0,12,51,8.5,0.78943001443,1.36363636364,0.759030636578,4.21322312461,1.07107437487,4.74616242364e+15
3833,200,18,9.0,10,43,8.6,0.853095238095,1.22222222222,0.645579735716,4.78568392821,1.33844138853,4.74616242364e+15
3834,250,18,9.0,8,30,7.5,0.841071428571,1.14285714286,0.645190285784,4.86232732819,1.45982251319,4.74616242364e+15
3835,300,18,9.0,7,25,7.14285714286,0.885714285714,1.09523809524,0.560478395846,15.9777513788,6.1146413954,4.74616242364e+15
3836,350,18,9.0,6,18,6.0,0.933333333333,1.06666666667,0.628420802625,3.60026624109,1.06155424768,4.74616242364e+15
3837,400,18,9.0,5,15,6.0,1.0,1.0,-0.0,,,4.74616242364e+15
3838,450,18,9.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,4.74616242364e+15
3839,500,18,9.0,4,10,5.0,1.0,1.0,-0.0,,,4.74616242364e+15
3840,1,18,9.0,170,217,2.55294117647,0.0294607843137,6.10469892099,0.148684243096,5.54361637435,0.858662784243,1.04457816585e+15
3841,2,18,9.0,146,215,2.94520547945,0.0488381481532,4.54114312707,0.206948805282,4.72709403374,0.621182338956,1.04457816585e+15
3842,3,18,9.0,133,211,3.17293233083,0.0643458441045,3.93369788107,0.218518706886,4.35236285805,0.813067421125,1.04457816585e+15
3843,4,18,9.0,129,206,3.19379844961,0.0838709524756,3.85380329457,0.23920650252,3.97152634154,0.509612563287,1.04457816585e+15
3844,5,18,9.0,120,207,3.45,0.125528321329,3.54397759104,0.245862261341,4.10374040454,0.503493179246,1.04457816585e+15
3845,6,18,9.0,109,198,3.63302752294,0.133762323682,3.3912674142,0.295101580887,3.79517940808,0.677930584829,1.04457816585e+15
3846,7,18,9.0,102,192,3.76470588235,0.150588355735,3.17103475053,0.32201134932,3.56563311345,0.662443621391,1.04457816585e+15
3847,8,18,9.0,101,186,3.68316831683,0.137106490222,3.23346534653,0.333499270163,3.8806062019,0.720151550474,1.04457816585e+15
3848,9,18,9.0,96,187,3.89583333333,0.205354715358,2.99495614035,0.336618434352,3.157703698,0.482477214403,1.04457816585e+15
3849,10,18,9.0,90,182,4.04444444444,0.184082915063,2.92709113608,0.359264236561,4.24164872131,0.97739386461,1.04457816585e+15
